UniProtKB,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
P03372,5.7047622526461295,0.27808790193762284,-6.081301116402126,-3.460844438381757,3.3545711805362832,3.2666815497976596,-0.9933251565838477,1.1518928146491358,2.1009061780327314,-1.7842223280996437,2.634537779210713,-1.1085434418757703,0.05454504930535798,0.49044464592536313,2.403565162194882,-2.390264587355926,-1.9958768879754016,-1.185197291152894,0.6013930458807825,-3.4524697750067825,6.728949408785924,-0.6056294059062356,-3.0239591789041222,1.6070170988902943,0.6491735925720857,3.480372037420933,1.993258375925422,-3.966448056451498,-2.901144675626525,-1.0203077579110458,-0.40582681317312835,2.7953541485160156,0.7931050317179772,-2.9994971256707275,-5.671102398264375,-0.6066655610625565,3.100301086472629,0.9992833496748655,1.0452250695546077,-2.1887922907745962,2.9655480213307728,2.1548498809250543,-4.449516665714897,2.6236441142260696,1.2683768039389813,0.9415005373539738,-3.0589256211203697,-0.06792315308565672,-0.15685288846109105,1.5062116633651983,-0.8360002122829401,2.0360707754422056,-3.2797596081821148,-4.508298010617304,3.7765546485843893,-0.3804578313188034,1.6065432947770097,-0.6185523753471219,-3.5816684725685746,3.2248656102453337,0.1692261033034872,0.33704975949891497,-1.3051206632639387,6.399139045392688,4.076865244825501,-2.190409384722656,0.6808266746623091,-0.7362867400707436,0.944269857293672,-2.8861396800926653,-0.9944772811526394,1.1343262807733019,0.858908099743811,4.1426888382653,0.10358586277811153,-0.46161624533473955,1.3325918904859169,1.492140749547512,-0.29538177929622805,-0.714164966331331,-0.18827889165922035,-0.2030544027951728,-3.513568412141634,-4.008083985723633,-0.6838791564513533,-2.0095855964198828,-1.5372543695494354,0.12903988828213822,-1.969243036296263,-2.1488926115509717,1.434759476258822,3.2434092700046633,0.4304708487270123,-0.6255574928158047,-1.5435528022481124,1.3632371336968678,-0.12410395150772531,-3.0291471932825305,-1.7819132497686319,1.8364862032633225,-1.4675825309730959,-2.734409338206794,-3.532760495839749,-0.21444187442191623,0.16645443382093514,-4.328800437621906,-0.6829561574375266,1.8022267735340978,1.323937069985437,-1.2816394550884151,-0.7428712729974197,-0.3660674768632351,0.1202219695711909,2.2360757090363834,0.7748259861693275,1.397002983969998,3.801695703846164,-0.9894050424696061,-0.8759029522621082,0.9323631967405197,0.8271064801526643,-3.8648680482305653,-0.8982267450653095,1.278021099877764,1.4720934150603269,-3.9121774384794996,0.04045045415421692,-0.15392207590712378
P04150,11.195536795338459,1.3763680773974323,-7.073942124138036,-2.711643681329052,10.059849046835359,0.9201301315258529,2.70501423128025,5.89473583549053,2.6114375657793505,-1.186169311246384,-3.694451289549835,3.7869625178056983,0.8417482337151307,1.3168473599633883,3.076800516798722,0.08355830365657632,0.04107650340921786,4.292954997762225,1.748495624289878,-1.212385313586596,1.3140719417177789,-3.9461015507551935,4.255333561788843,1.9397345937500803,1.8537795034796736,-0.24586448640369032,-1.4887407083074127,-2.9312707163655154,-2.7678677275117134,1.6679079833163168,0.9067906910248812,-0.7846261122363596,1.7639197053347233,-1.3318294269565392,1.7102791661162993,-3.0269580230523667,3.244221330753826,1.1086100741343758,0.7479190124045098,1.0816365551047333,-0.44219567181330993,-1.5202930086111908,2.4596470175754215,-2.1076207837485925,0.4587674123120269,0.11063369014280272,-0.5927082672138685,0.9581992622034683,1.3547618585107317,2.1854605397379023,0.03897695898074413,1.2226933290234088,-0.031945455083897456,-1.2639600694184094,-0.04144881602522125,3.0616680709055117,0.8080496540518536,1.0523094861716753,1.4174365940247948,1.3395995186718315,0.1801716736982237,1.3181371975605176,-0.36338429435540004,1.8399922589889135,-0.2173220915645501,-0.34765257980143444,0.8669005480143421,-2.0130823945381104,0.7084168745874787,0.026801949603881884,-1.4353526689981713,2.4111480301310744,2.581485696049187,-1.5622277191686322,1.1297559552679877,-0.4450030652057283,-1.4045621511431505,-2.2861481998266915,-0.950036511704752,0.49098483038682356,0.16590414399139272,-0.11528346204611788,0.6302190741471086,-1.6140710524051984,1.6281254932528506,-1.082753753842788,0.4068105822053012,0.6571842972569019,-0.9151989260313057,0.6414352361475631,2.0907640173612387,-1.3302152169215773,2.0234619338860966,0.40326090201749887,1.5818297055903432,-4.097787869295661,0.9870260434527987,-1.8649112168787827,2.315974771487693,0.06326033728733348,-0.32356455145656826,0.5732433861741486,-5.517274445341352,-0.2784299974573846,-0.6064109436525877,0.11542042650356417,-1.0006902237877753,1.5429756359277682,-1.5314420981222818,-1.0889898092229457,-1.4172751450651546,-0.196434403422009,-0.5006086096827485,2.138410459493916,0.6470893651348674,0.7065313081860319,-1.7500217220159597,-1.0793651138803009,-0.025889431302755648,-0.2776633491472819,-0.21740956952868123,1.6197309844033891,1.1162718563731528,0.14866476300173612,2.0820732633308308,1.9270573663111694,-1.850339996338491,-0.31814870079507657
P04278,1.8737664159938534,0.09141513959902252,2.604682417434442,-10.588834014381312,-8.921049041377522,-3.8720000579384584,-3.0938473784630065,-1.3851444340598005,-2.7178489417067015,5.695562177506091,1.3173108785161811,3.1636639943931097,0.7007430069688881,-0.413008544073626,11.6075202117724,-2.0400266887719827,-1.9864309191421727,-0.0746907837834486,-2.7766087619700723,-4.876361842293462,-1.0461368683783026,-1.6040485632303307,8.579868839880405,-2.651155347713566,-5.530137001467428,5.129512506205887,-0.8527003910779182,0.7087412975377602,0.9380592345656306,-4.525376144664372,1.9355324630500337,4.009745100048104,2.0288186796055734,-0.05375869515975632,4.672257180014279,-0.18146632859066514,-4.924756947482416,1.970458970395358,1.7056699672423465,-6.2091283163474404,2.4817104047047427,5.109665051877579,2.1288896678120817,-2.158878099915166,6.077181605338341,-0.08491437052788134,5.33253661855041,2.1033786195659676,2.4348346023077116,7.755739437587958,2.327727977676729,-1.6312057680307837,4.510414128029907,0.3085651517880331,-3.073277184615081,8.303678193462384,3.370971161025564,2.1390780222722716,-3.920256595216901,-1.2602790867435516,-5.091501486569585,-1.6039985809567767,-5.646889232757683,2.0715118628202918,0.5240597602594185,-0.27430368371572794,-2.887409014941934,0.038143045320026644,3.523278479892472,-0.16173945584643348,-1.376486412908052,2.0320499928164972,1.0921258496037138,0.5937484487881818,2.900021076533641,2.0304955889860454,-6.159794501889492,0.5605603286151838,0.974458462547881,-1.769936014552511,-0.7011336696965013,1.040824867792438,-3.922648478383887,-3.8715196945503023,2.9282216045097855,-6.048537404692302,2.2466030864527964,2.592262584318353,-0.8852252097377791,2.218551663770043,-1.010862048774285,-0.43353361156891973,1.9859399419775852,-3.077310925789733,1.133756253338287,1.995706066645767,2.181455491750404,-1.8550734440343803,1.3655764366744847,-0.08604976184816401,3.310035563593863,-3.40270710713533,5.67296731930408,-1.8064123082642074,-5.790189843424549,1.9232861420979235,-0.33836015092797406,-2.58248589945292,-1.365056028973618,2.6832922535466124,2.3404918069669405,-1.2804828252848752,-2.1586902337978873,-0.7842235327169348,4.225255886309949,-3.8508129111293914,2.3280436254620898,-0.6286913843846096,-1.5859702762530847,-1.7095585705674465,-1.9673173548508303,-2.039444975844254,-0.30616553983478445,-0.33148364737432195,4.012916228399593,-2.2316909231281445,-1.175248724693686,-1.4911154695244133
P04406,0.8124702916240741,2.5219116027260227,6.729049767450981,-6.331397737442619,1.7565384206524823,-3.1071153765590975,-2.2284666292503603,-1.7245628998534461,-1.342780778312474,-1.7375989953991207,1.0333087348636139,-6.3549500987232825,-4.2451397884380935,0.92648177379876,-4.684875573975292,3.13352615699361,7.620987376210496,12.742377873503838,2.622390220057206,8.449701452630071,6.928890693567116,-3.0938027885042345,-3.1141414781707946,-1.370270755732581,4.414244350010344,1.7417816487855173,-3.6750407380501198,7.3585095662387054,-3.212122024889591,-1.3955782216134869,5.218095850205831,-2.7855837052852355,2.800419719702396,-4.987516700889802,0.9816840617178777,-7.5062425010251195,0.9823810636200128,0.6591023828218108,4.714046784104669,-5.176336609644499,-1.5252494217623782,2.0352692735436166,-0.29157056100822565,-0.5481322970024515,-7.158529781658483,-1.3095133555628633,2.6298034014169516,3.4512387785091905,-4.827503180221812,-3.446108296359272,-2.7305911594005337,-4.905447740504041,-0.48239221003916605,2.141132646129948,-0.7664369359176415,-0.4356628978054564,-0.2860135034396342,1.3105814655523245,0.12855185494579918,-1.2753489775787428,3.137124023602678,-5.358436393908253,0.9975398176411227,-5.100444404042488,1.9983432726648385,-1.3759158843467643,1.3384958146126822,2.439347712149223,-2.3623347210399066,-6.669955558937939,-3.220916145697071,1.7958153709458253,2.8686172027392116,3.539852274947826,1.0954890687206587,0.47470151112068976,-0.32520912509827216,-0.014659395318310344,4.972073932710905,0.5223482749897079,3.8429854225578017,2.119056034550115,-2.6611960816862923,-5.43509172959966,-1.3421840150540751,0.4248055273564262,-0.002126245483699602,0.841939631689471,1.3282855975371666,7.242494894293452,1.3451312172248695,-4.337766700782453,-0.18668441863693924,2.047804048374874,0.7638027761781463,0.4969388422173233,-2.3310344311168945,-2.068248438040389,-0.15849220290421628,8.40910391638481,0.9217508553269225,-1.9070089840371587,-1.9837872278245081,0.7979771238107153,4.713410849468155,1.8522630909454045,1.8436740420955722,-2.150352929073195,-5.052649032160645,1.4535831624446138,1.144123490619143,-0.7514604591111784,-0.7008714186218374,-1.7642700963992088,-0.8182735591817341,0.8878775079970538,0.8224668027686848,-1.4256485337610716,-0.034543786232986796,0.917979725198762,-0.7332854957103007,-1.7101374188649567,-0.3912131994712658,-2.523316719835061,1.239424711579052,-1.7550265256240243,1.356536787306043,-0.036986982113154813
P04637,6.671338142820419,6.052477420518888,3.9574770542213766,-0.8834363159990426,-4.35313674624318,-2.221913556451544,-3.0966251927421746,5.152134838382112,3.2335693219009465,4.271339512067915,-0.7339688243322192,8.730100365308166,-6.240262561190586,-3.9225775628866226,-2.820313282793875,-6.617421521583014,-3.2739202603968978,-13.726138203771757,-3.6937254309801473,4.051978881465718,-0.024318191156115016,4.4304904051970935,10.97079220889279,-3.378824127640028,3.662081409979491,0.8249114883569525,7.9945096806197595,-4.594445325017108,-6.795519329151242,-3.779852746416897,0.7139485924362841,5.55181758341807,1.8560771815903485,-5.623417729962843,-1.8903595168902605,-1.672104273175736,1.3342249614598873,-2.063020726669442,0.5091090588784074,1.284001494598213,1.6791450045676943,-1.473411940727756,-2.9449952589490715,2.6669775294993197,-0.3412713878688888,2.2519827144916977,1.5115462673438136,0.46390260713460524,0.20999272124392102,6.925506902525332,-2.5651847679377995,-4.90956322580743,4.2016710064057285,0.6968594318189744,-1.7763151572376752,2.5379615478483184,-0.33229129750553554,-1.9777344577851552,3.697637386007075,2.046233265464046,3.389189606655131,-1.8965896409417502,0.49395565270607883,1.056832913027565,1.4620152716674135,-2.5657443351401437,-2.4609007454023644,2.69367919183831,-3.2143398432280446,4.490048275005127,-2.0717794989382656,-4.4319339217037514,2.0309685125992996,-0.5992886574277757,-3.1883530511620846,-3.554185788923776,3.6935537864000154,3.3030358807038307,-3.6237581472453186,-0.363237262240937,0.5279258489869231,4.676792023634965,-1.3345773618192371,0.1486747086761051,0.1685310964063049,2.9940113652241616,-0.9244434236802569,-0.7598021726596739,1.3307199793879416,2.6676794871405662,3.2548035418150425,0.5445908688685491,-0.23637137631129063,0.7718622437732604,1.7506263362051684,-1.11017024027415,1.3638434371497483,6.393758280600592,1.5530006625959927,1.0899038489804163,1.6138777317119484,2.2784861973401163,-2.775832714526038,-0.8066206548731613,-1.96340830628272,5.315089029253774,4.81137265886295,-1.3444972745573835,-3.6754264853163114,2.0534938515706735,-1.1238049288049266,-1.3430594635103508,2.004015270548114,-0.176976607349976,-1.8627382604320508,2.0302358255209696,1.5946374539593242,-2.1412453814524057,1.0531804877720494,1.0368969422230754,1.7397519433420843,-1.399465969173916,2.8548146024637093,1.984693771589313,0.4536645485591326,2.848430807843606,0.5422630211585817,-1.8031296410633866
P04792,4.937618658984796,10.150350502677108,15.295647877358704,-8.610734681998768,-13.185292784812573,-6.24521754725022,-11.590373016452247,4.569680651280111,-4.239914584564745,1.0120184175939055,-6.430208565690406,-0.07107015808028377,-6.9553383271664275,-14.071282371751458,-5.98638469759523,5.897178353372085,-2.254589434066126,-2.5431636341322057,-8.89971436906529,4.555298138711446,-13.023191401188743,4.473773087888614,-4.783874373218484,1.1328976943088969,-1.083312781469616,1.4372487266938159,-1.6175641092245165,-6.4744275828476505,-5.523640444952323,14.716967516686932,-14.85988027877889,6.151612379598486,-3.2249636795976877,0.060726595264099625,11.60109089712315,-3.237836542543849,2.4310887657325693,-8.636812675072182,1.9458189420073073,-2.8488751211172056,2.6732521756230954,-4.925593102428307,0.9737029840659598,-2.1603214966995967,5.071665333331118,-1.5049599067355555,-1.6879835589030836,-2.7774146288804067,7.034524116800468,-0.6383989635097463,2.260592033817742,0.2620935347350969,-0.038632773492349136,1.2541608430941897,7.958620772395539,-0.8089473298480343,-5.0725083457375595,-1.6300373211902952,-1.4935663705921978,-4.283307253058199,2.486625950242174,0.2777640455967086,-0.8942970674344168,2.041279254014931,1.9267284315235207,6.635225683928945,2.5257529309162026,-1.3530492945862844,-3.1862600353642456,0.9764544790887074,-0.21263294127186688,1.9922561332111206,1.7473122441390436,-1.399893856981624,2.5608123946189396,0.7367297714572303,-0.9700832563788063,-1.3378828318658407,1.1331056621277593,3.0230762333082994,2.603953989055946,2.420292645301202,2.2565193207809044,1.3349551517663814,-2.5752417766238875,1.126618948475381,-4.114813940144889,-3.384804579439582,-0.6593969618169002,2.9439322996986137,-0.5293446373007618,0.27510854124991285,2.269417044701474,3.5070447260583824,3.4911009646911064,-0.2408561261528125,1.9705007555481384,-1.1095416856930045,-1.5547403690367039,1.8730653312228018,1.2618953122344372,-1.4926560214897757,0.8981119456255926,-0.12478230118632612,-1.205476009789809,-1.0881344860494033,-1.726611509178412,0.6119546361478904,0.1145928998430179,1.3401972634777015,2.2628084983114034,2.200907682202385,-0.6508654112907281,0.008504160911498485,0.3373581373186114,1.737532748481638,0.6223636995746787,1.2767640112941587,0.6215440878596101,-0.11159378878257772,-0.8586884074555658,-0.6499435904553957,-1.1490796535096965,-1.7638788907955576,2.054354700654008,-1.4881204951449567,0.3720274277350265,-1.5487978585769662
P04798,-6.803354087450543,-4.121673994817118,-2.683292154101927,-0.6015312081883851,-0.17866630641355896,0.15838233524144724,-0.37845639890161703,-4.328370955649858,3.2324973935181016,-5.7620091406631895,-2.4190686838338484,2.3741459879798916,4.859857221220259,4.006732714537007,-1.1360917625721152,-3.9351614655579175,3.35574579385043,-1.3706520249428147,-2.913489604759574,0.26712192144448643,-0.9089705760939911,2.7566953411102677,1.9629163402631629,-1.1351467209133594,-3.452246557276571,1.0056267569901822,-3.113161468709972,1.116548552925354,-0.8744798855847691,5.416879901183859,-1.8442541120865343,0.876627897123694,-0.1098094067325858,0.17155707642929663,-1.7348537396297528,-1.1780410026038264,5.547852260323546,-1.589096548736265,-2.212532348232031,-0.5207493110409125,-1.945008878731131,-2.196826709125054,-0.8847373560084973,3.487090853783203,3.950338894405028,-3.395379460330172,0.1853805035847066,-0.9649638292113741,-1.2009770600625902,2.405455118277889,4.764451815682556,0.5552966427358093,2.2494183030267645,-4.07440501444542,0.7392102736215899,-0.9299370534697626,-0.28413362189258945,2.690702781239944,2.845282114367923,-0.12282778663186482,1.8435243217423407,2.9076475055923754,-0.7478808313966562,-0.2861325869842592,2.302635186414486,-2.3648340031022452,-2.033212009363167,1.0150960913872977,3.383641719174611,-1.1330343056836227,-0.2986433730007537,0.8937678254630578,-0.44109240091030305,4.16442602440619,0.8909573832940566,-3.2431571131088033,3.0739792446756073,2.42230851144973,-0.04378188656927188,4.910096206891849,2.072743181998935,3.536134446676526,-0.8681735829709181,1.9307864546887303,3.159427000270827,-1.3414165231754478,1.4180768756639548,0.22404397057264297,-0.4590244533347098,0.782978165982393,-4.047067568092572,2.371136710294479,1.7891111995944862,-0.9147684838106108,-0.512500334499547,3.355297683341001,-0.9497349793446647,-0.25216425923394703,1.5607985343411965,0.16636870684164445,1.0763994918755677,2.132694427303021,1.5426779815029825,2.7671624383428406,0.13989106260723955,3.6952248297708845,-0.020692620112158572,-0.5118226570625565,-0.7221592441889193,-1.0705021452823607,0.5754244903831315,0.29062010455668763,0.16404138602195203,-0.8217545088080279,0.4616090578579894,-0.24545867802314245,-0.45249838969091066,-0.5401492636966218,0.3686036925579335,0.23851037209635575,-1.580741509283693,0.8778254944141097,-0.18744547930279673,0.6424649006466101,1.285456287210047,0.7239062694193333,0.6553169825407305,0.9161762325670453
P04818,-9.452898407582039,6.271570342936552,-2.2471285472214677,-4.791075019197397,0.8346108867276657,6.028782902934933,-4.431731035068081,0.046163733235925354,-0.703216770817287,-3.5382491943758447,4.445059386924349,0.5428580107692083,9.42785504298201,-1.1473874517818627,-9.071645181909654,-5.848011729180949,-1.2734065805754131,-1.3369071321771915,-7.371317903408826,-5.846285804719604,1.0717510698372021,-0.770478595328486,2.381789728703804,-2.169125449930436,2.58045817186673,-5.185551151637186,-2.7225797759947494,-9.063267538208626,-0.2902803156941142,0.7968814824558837,-1.3494525703435325,-1.8906156161174863,8.63195955804319,0.9886229092503475,-3.315849804039424,-1.2856131390819991,-2.944309173568283,7.953613313205274,3.903074385910478,-5.0037299429280635,-7.189407565444691,2.474776304433039,0.6370584803371455,-8.65346373424415,1.6137533109624578,-3.0580385462061743,-4.061536138215477,-3.0804220334832584,-4.401535958559389,3.6230745983490014,0.6423839110631472,-4.485452737229356,-5.25575417465565,-4.659803817766663,3.555816250653217,1.1508437643619904,0.7238402795101161,6.267323587975112,-3.93065493671049,3.7187335318490615,2.150035194433893,-0.52058319211077,-3.9464422198710367,1.21068071373669,1.6315192773952778,2.6895159590804667,3.1977897466085423,4.804543359721805,-0.27000130228733266,0.18332596787973998,-2.7578963279054167,0.23148741722358246,-1.8484514670064054,1.2074001547332363,-1.3894351740265196,-4.6856329042402916,-1.206543585794672,-4.740581892663746,-1.8183785079803032,-0.18192432020335075,2.948029461873013,-1.1593512310695766,-1.9791465914236683,4.901100767965392,-8.331272374444664,2.2004282371941106,-1.888049260932965,2.3873037730867126,1.8178319552176512,2.579978869296112,1.0053101514749185,1.7054773608369502,-1.518999498269597,-1.2966458717738776,-4.130231419699989,1.3630448361705807,1.4651834168340176,-2.2764560072714457,0.6101514606445306,1.9211954087912786,-1.9048366943812243,-0.6200895360497801,1.3628235357769969,-0.4734679183068985,-0.04675587502808101,1.0819565052656448,-0.9363551779698976,-1.867979621292544,2.0124330908145045,3.1582013596639436,0.10543139485934494,-1.2951161591921452,0.5461566497972563,0.6623948935126847,0.7938297634603585,1.849303390247057,-1.3894984028994972,-2.330587403966011,-2.416375568013599,0.0494215877795542,2.7377367908938766,2.8475263045151324,2.130953906056711,-3.8715723186458995,-1.1491735200366264,-1.2137464290243867,0.41255839425794505,0.7974281834677981
P05067,6.032250715412825,6.335265398993631,-4.84031620739035,5.364865928668263,0.26578700942925426,-3.4855118012700492,3.468782111801758,-3.7133927176834636,1.338685030535256,-1.317593315299466,1.5623505587079691,0.7380670040204474,-3.5493811108184654,4.9337582362362795,3.8114429404112378,0.2436627142747795,2.0863339205357563,1.0993117904586316,5.059480778158317,0.45857612130398573,2.503652561412646,3.687756127157147,-3.8365963735764983,0.8671543709646563,-0.6219068402835668,2.2786033620410953,0.6259775481761741,3.228461461433173,-2.9711111580600864,5.455068203245237,1.4213724203250861,-0.24581030671189677,-3.8974005909640956,1.9638028619972738,3.1997459622463866,-0.25429746593898384,0.22196163587897508,1.9033364839325648,1.8816624023950475,-3.5983605875066043,-3.0279536137219285,1.2075706784110627,-1.2411563476388132,-0.36730711725567455,1.4258695594424233,2.2659150607517122,-2.813385749971174,4.296482599795212,2.6678129834581847,-2.1449039257165925,3.2323249756535226,2.1261419246202755,-1.5707248022534188,-1.2915550451808804,-0.47875918272322465,-0.6727577620769154,-0.7199875996201426,0.9074000746381725,0.9056437756292972,-0.6290383277815859,2.5128850559186358,-2.345454263903971,1.9032899873929485,1.489869458798829,-3.206320001867092,-2.0838192176599977,2.5266362341757733,-0.7853870408366256,-1.4811788707414721,0.783442724895862,0.4596813882805303,-0.2336472464708208,-0.3849513687157679,1.4436211368416099,0.5668504030959473,-2.19632396988287,-0.261294481555364,1.528747556442904,4.670318044239885,-2.021123635206478,-3.3696278393632433,-2.8730516408505675,3.691202829416084,3.316181538391252,-2.6297938659291207,3.4232442784847605,0.641000169062901,7.476781406906432,1.339466993602932,-2.5733795037623217,-1.6213458765604858,3.9401608943095385,4.025459505643514,-4.150626404518409,-0.549808042625649,-2.0384880809572605,1.258549276640092,-1.5142002251723865,-5.2865357034481235,-0.3635598401154612,0.7093193506539504,-1.051570160510117,-0.8488344005762375,-1.2855217574028475,-2.5656059656869297,1.2112690363046021,-0.6612433066174992,0.52104220817389,0.3413758444835244,1.0905882585594133,-2.675398425634563,-1.4124211369903301,-0.5013691208597075,-1.4332073619046426,-1.4673826883683772,1.9435940973750985,3.8399516560148683,0.09256972149891422,0.8258347898792106,0.40431289037935497,0.6622727540942893,-3.9494581006488354,-0.7845436251559079,1.80989061241653,-0.6807658348426621,1.373070314520292,0.20921140270713356,-2.571323851560332
P05177,-4.413137871195906,-2.8359264318706607,-2.395163639705956,-1.0162202998881005,-4.239194878944272,-0.21821262609017847,0.7529500681278838,-4.412261632384475,1.6689738715952485,-6.889410401363571,-1.8557487533130128,2.674901340758686,6.397333634822881,3.9926409882907485,-1.1440963270679498,-4.830039902046581,2.642713705843912,-2.8163110677276117,-4.640708745553537,-0.5780168413370473,-1.999721410632696,-1.5712541507120634,3.183753555141315,-1.1509650111202476,-2.275529127567285,1.8376413418287378,-2.4506635070280995,1.8563438747768284,0.07726252379406646,8.02795412385202,-0.9972442453687547,0.6980989418260017,0.8710599471557487,-0.9672401007193563,-3.3672308416452634,-0.8302160444123183,3.494548835737707,-1.2147162991173286,-1.06971198803792,1.2459915977428278,-2.727602098418184,-0.8286724030933208,-0.2632994199657885,3.1954771524671726,4.457530884705223,-2.612868464022022,-0.9235722131446552,-0.7872416153209066,0.883538079943795,1.1071808116256645,2.870455213035605,2.1590574365341273,0.8355052546238096,-2.776912167183071,-0.3909000341407798,0.4900352278084138,-2.5216094175383073,3.3040906669913657,5.682096098380333,1.0970467887645075,1.9550880220876432,1.6627747083732696,0.9420694051365789,-2.6328898268443326,-0.33474997485319163,-2.9641194805594693,-1.7100308816856389,0.022763408549156466,2.6588876173837184,2.0466342464717897,-1.3477722552608988,2.1454377446733894,-1.3104033412036036,2.253920792686879,1.9532332238156005,-2.3882224371713945,1.3694432238589067,2.863469220619526,1.3854302200997846,3.905371375359438,3.1847380382384314,3.5917966320070382,-0.6956490645776642,2.0290361210904195,1.8603826036037552,-1.8578984604469588,4.228603867011154,1.8292361600187108,0.8533371888788792,2.7996818454259036,-3.3791880549424564,-1.819215358679389,0.3278026035057697,-0.8428405699380475,0.47777559468175784,3.0414097175845214,-1.8012664832113632,-0.01286664214457533,-0.5342269346810951,-0.760622576509477,-0.042809761890202934,2.012960865039102,2.3233363657112136,3.198408346730977,1.449880006733551,1.4792724205063819,0.6137110615122787,-1.1475298126186992,0.24048154015056966,-1.634312327986118,2.0934737005599193,0.2343640252568862,-1.708553423358299,-1.1877395377419877,0.5089229249888402,-0.2865524289873781,-1.2975126036169762,1.189797282715062,2.140990255872136,0.8848165443625791,-2.172676883586571,0.12524447534543248,0.09060236087940218,-0.5653948882411145,1.5378878253034933,0.3335541026692794,1.5824351012079654,0.821567719335059
P05412,30.19397613903603,0.6092981913249653,10.177982944559629,-5.415052297976746,5.9159195765711,3.3473805659750537,3.398327110495561,-7.145547599697176,13.548071108736401,-3.891261237301374,-4.790768239314076,5.358072713446918,-0.9621750855480711,-8.002332170886868,3.9632871990820058,0.4319137219252139,6.86630627017902,3.943776772823193,-4.712010273788354,3.9589082627565686,9.444556553557883,6.7114486141864536,5.010830294920806,-1.0051899698680495,3.3647480684630366,1.7433382897596503,-3.698596713290897,0.03397817662269585,1.2821121133199893,0.3989025294332735,4.9136940081705935,3.4395633944426653,-1.8270098538786221,1.437826082830348,1.902971256535653,7.820353793188314,-2.204520091328761,1.9277877901125553,0.5946933950905111,-1.0122019444848125,1.129896548206241,-0.6980791160734564,1.7978451435187663,1.3866924043186664,3.1146164466375117,-1.0418265847042354,3.369273029491318,-1.4301543165929231,-4.071653137589885,2.4263238117934014,-1.2956584581333546,2.3125221072079896,-2.037300863147434,5.489658933936882,2.893485058011684,3.6976756181129566,-3.2198093694862866,3.7111857673098707,7.504533493031742,-0.09855578002698256,-0.8710504045867544,-3.8854453188253,-3.4495383259592627,-3.823777017238039,0.597944010676652,-1.7749910188514797,-2.2673934666671522,-0.6847964815711851,1.6954727706278367,0.26468052229758177,7.364387526223182,2.095157288013045,-0.0049752340695023425,2.0392766956512407,-0.5253142628625785,0.886167654794209,2.847152669997386,-2.812138338806367,-2.4133970078197815,2.6022429988968754,2.0307178229720866,-5.201324652196598,0.09312031634786894,-2.7688142155975757,-2.666256864169809,0.9178415710500947,-0.37350915692130837,-3.153128962416611,0.8650899865515155,-4.534918009971697,1.841540432855349,0.3970551103683654,-4.034510224606111,-1.5218505228995414,-2.244657005837602,-0.5062340979103814,7.5601906004663375,-1.1730335539480492,-1.6924842405113099,-0.09377893431839258,-1.6254853158940588,-1.0886818608941993,-0.23971042690649727,-2.953152130362829,-1.2215286064229096,-0.04116754368073244,1.3230574189811117,-2.7397660366261,2.6379643890468785,-0.22077158008474454,4.400546748808608,-0.9957269470150726,-1.4883604677436646,-0.27134304726694164,1.1761371354575287,4.764458744310909,-0.6479413019103206,1.316080473542134,3.042902556893703,1.291386308802629,-2.181244998414746,-0.9254143847957993,-2.620710091491869,1.379981051678162,0.49401923830149214,1.032538427561163,0.9605449070704312,1.7194296005650602
